"moderate","collprev","guid","immocc","complete","hazard","insignific","lifesfty","heavy","failure_probability"
"8.006644172386945e-05","0.9998233007538306","b28f950c-92fb-442c-9530-9c27ffd6c94c","0.9999534802190692","0.9998233007538306","Earthquake+Tsunami","4.6519780930842636e-05","0.9998734137773453","5.0113023514652966e-05","0.999"
"8.037829860141343e-06","0.9999822612514492","69285fe2-6025-4dee-a0c7-b8a32d0b624c","0.9999953299025635","0.9999822612514492","Earthquake+Tsunami","4.67009743654323e-06","0.9999872920727033","5.03082125413723e-06","1.0"
"0.37338334605191464","0.15029768895499052","d0ceb0ba-3f70-4c00-851f-0922b935eafb","0.7946624285487526","0.15029768895499052","Earthquake+Tsunami","0.20533757145124742","0.42127908249683793","0.2709813935418474","0.801"
"2.446819490953267e-05","0.9999460009524267","f045c561-9f3c-445c-af03-ced6eee41613","0.9999857836186739","0.9999460009524267","Earthquake+Tsunami","1.4216381326148664e-05","0.9999613154237643","1.531447133762409e-05","1.0"
"0.17972324396071282","0.45593979104663135","357a39a4-4e9c-45d7-a59c-674c0119fdee","0.9172133350266651","0.45593979104663135","Earthquake+Tsunami","0.08278666497333487","0.7374900910659523","0.28155030001932096","0.907"
"0.37338334605191464","0.15029768895499052","3534de6e-c893-47e9-8ebf-d51bf49f16b3","0.7946624285487526","0.15029768895499052","Earthquake+Tsunami","0.20533757145124742","0.42127908249683793","0.2709813935418474","0.797"
"8.006644172386945e-05","0.9998233007538306","f58335ce-480c-4cf1-9d48-a3ba39262c32","0.9999534802190692","0.9998233007538306","Earthquake+Tsunami","4.6519780930842636e-05","0.9998734137773453","5.0113023514652966e-05","1.0"
"0.39130004524382644","0.13918474715492174","dd805227-48e6-4d98-86a9-fff04898da48","0.7973606793487458","0.13918474715492174","Earthquake+Tsunami","0.20263932065125423","0.4060606341049193","0.2668758869499976","0.797"
"0.3759503750010545","0.14684121737336045","adb06e5c-502f-40b4-aa0a-d2711668c336","0.7932507226014066","0.14684121737336045","Earthquake+Tsunami","0.2067492773985934","0.4173003476003521","0.27045913022699164","0.782"
"0.39130004524382644","0.13918474715492174","a5f8ab19-332f-4432-a75f-109d3155a4dd","0.7973606793487458","0.13918474715492174","Earthquake+Tsunami","0.20263932065125423","0.4060606341049193","0.2668758869499976","0.791"
"0.35286275066136374","0.15100404058432731","b0b504df-0087-4be6-a1eb-c08c47e7d33f","0.804108897832517","0.15100404058432731","Earthquake+Tsunami","0.19589110216748296","0.4512461471711533","0.300242106586826","0.789"
"2.9460030655514835e-05","0.9999349844317182","7348b2f0-53de-492e-8073-a676938ddf49","0.9999828832886436","0.9999349844317182","Earthquake+Tsunami","1.7116711356401915e-05","0.9999534232579881","1.8438826269839836e-05","1.0"
"6.83398999258289e-05","0.9998491801491344","529cf62f-a387-4476-9dad-ada4765c560f","0.9999602935124264","0.9998491801491344","Earthquake+Tsunami","3.970648757356532e-05","0.9998919536125006","4.2773463366230224e-05","1.0"
"0.3759503750010545","0.14684121737336045","46a8dae3-c5d0-42f8-beab-c33408ee695f","0.7932507226014066","0.14684121737336045","Earthquake+Tsunami","0.2067492773985934","0.4173003476003521","0.27045913022699164","0.787"
"0.5248282711352421","0.0435230126963027","13847d5a-f0d7-48bd-a669-0d1bcecf779c","0.7156748684922676","0.0435230126963027","Earthquake+Tsunami","0.2843251315077324","0.19084659735702542","0.1473235846607227","0.729"
"7.201845474646973e-05","0.9998410619182023","26eeeba0-bf6b-4ec7-87a7-9d9dfc915080","0.9999581562179406","0.9998410619182023","Earthquake+Tsunami","4.184378205940309e-05","0.9998861377631941","4.507584499180428e-05","1.0"
"1.4363921911453303e-05","0.9999683001502362","c2881485-b1d4-45dc-9cdd-8f5b62995fda","0.9999916543499844","0.9999683001502362","Earthquake+Tsunami","8.3456500156176e-06","0.9999772904280729","8.990277836740113e-06","1.0"
"0.3759503750010545","0.14684121737336045","ed4bbd4b-e0c0-4969-9add-09f2a55da7c7","0.7932507226014066","0.14684121737336045","Earthquake+Tsunami","0.2067492773985934","0.4173003476003521","0.27045913022699164","0.786"
"8.914509917601343e-05","0.9998032649948603","a8ebe7a6-b13f-4e92-bfef-0c0130f8d176","0.9999482053854847","0.9998032649948603","Earthquake+Tsunami","5.179461451532141e-05","0.9998590602863087","5.579529144839057e-05","1.0"
"5.604977458828486e-07","0.9999987630332128","ff9b4bc6-0dd0-4774-a7ce-fe8cb4791327","0.9999996743425612","0.9999987630332128","Earthquake+Tsunami","3.256574387933142e-07","0.9999991138448153","3.5081160254524235e-07","1.0"
"7.201845474646973e-05","0.9998410619182023","df630d77-dc3d-4161-b90c-f474c589f0ab","0.9999581562179406","0.9998410619182023","Earthquake+Tsunami","4.184378205940309e-05","0.9998861377631941","4.507584499180428e-05","0.999"
"8.914509917601343e-05","0.9998032649948603","27c696e0-342f-492e-9bd7-5324c08c725c","0.9999482053854847","0.9998032649948603","Earthquake+Tsunami","5.179461451532141e-05","0.9998590602863087","5.579529144839057e-05","1.0"
"6.83398999258289e-05","0.9998491801491344","d6a589b4-109b-4cff-a729-073f8a0930b3","0.9999602935124264","0.9998491801491344","Earthquake+Tsunami","3.970648757356532e-05","0.9998919536125006","4.2773463366230224e-05","1.0"
"1.8665473371592967e-05","0.999958807023228","bbeccb6a-ce3d-41f9-8a5d-eca9dfdbe112","0.9999891550852829","0.999958807023228","Earthquake+Tsunami","1.0844914717145215e-05","0.9999704896119113","1.1682588683226136e-05","1.0"
"1.1143900130683448e-05","0.999975406441075","dff082c9-7fee-4bac-9919-0058a3fabb53","0.9999935252300262","0.999975406441075","Earthquake+Tsunami","6.474769973840999e-06","0.9999823813298955","6.974888820510117e-06","1.0"
"0.39130004524382644","0.13918474715492174","e21b9cac-b70e-4753-a137-78735848d1a0","0.7973606793487458","0.13918474715492174","Earthquake+Tsunami","0.20263932065125423","0.4060606341049193","0.2668758869499976","0.794"
"6.83398999258289e-05","0.9998491801491344","6576aabe-1ae3-4b5c-80fa-30b8ffd86b53","0.9999602935124264","0.9998491801491344","Earthquake+Tsunami","3.970648757356532e-05","0.9998919536125006","4.2773463366230224e-05","1.0"
"0.015928695378258584","0.9649093682679768","45567ce8-2412-48be-8cf1-b047eb816214","0.9871153996719237","0.9649093682679768","Earthquake+Tsunami","0.012884600328076257","0.9711867042936652","0.006277336025688363","0.988"
"9.411686101512551e-05","0.9997922927754113","ed5a017f-69cb-41be-ad21-968e1a8a240d","0.9999453167186896","0.9997922927754113","Earthquake+Tsunami","5.468328131041922e-05","0.9998511998576745","5.890708226319319e-05","1.0"
"0.18793827302248511","0.44197525222698203","9c48a071-80fc-47ae-9817-af45b7789d91","0.8956664159851797","0.44197525222698203","Earthquake+Tsunami","0.10433358401482029","0.7077281429626946","0.26575289073571257","0.88"
"1.1143900130683448e-05","0.999975406441075","f94ec298-70c4-467d-8385-0c6a52352552","0.9999935252300262","0.999975406441075","Earthquake+Tsunami","6.474769973840999e-06","0.9999823813298955","6.974888820510117e-06","1.0"
"0.0001417676499496645","0.9997103985480176","f1bc1d78-7199-4edb-bc79-c3f0780eb3db","0.9999140997470244","0.9997103985480176","Earthquake+Tsunami","8.590025297561255e-05","0.9997723320970747","6.19335490571471e-05","1.0"
"7.592213056317743e-05","0.9998324468660127","b6c7fc7a-6d6f-44a5-8da5-814e039fe73b","0.999955888124843","0.9998324468660127","Earthquake+Tsunami","4.4111875156960245e-05","0.9998799659942799","4.751912826717053e-05","1.0"
"9.9404322707497e-05","0.9997806238355273","55e0ef52-e698-4c12-bc36-275e1a965382","0.999942244625634","0.9997806238355273","Earthquake+Tsunami","5.775537436603084e-05","0.9998428403029265","6.221646739912323e-05","1.0"
"3.4575300560391042e-06","0.999992451236463","d5840870-86c0-47e1-9d22-c7f41e91f67b","0.9999976602041412","0.999992451236463","Earthquake+Tsunami","2.3397958588411427e-06","0.9999942026740851","1.7514376221550165e-06","1.0"
"0.20384136625403537","0.40902510473832476","40d0cbb4-8621-469a-b3a0-dd2c8bd46a1b","0.8868378432464542","0.40902510473832476","Earthquake+Tsunami","0.1131621567535458","0.6829964769924188","0.27397137225409407","0.891"
"0.1385208751234298","0.5512809787677901","9394f59d-01bc-45fe-b284-aba69e72d2d4","0.9361925534620144","0.5512809787677901","Earthquake+Tsunami","0.06380744653798565","0.7976716783385845","0.2463906995707944","0.949"
"1.1143900130683448e-05","0.999975406441075","53502d76-d721-4eb2-99c4-ac73a58c18a5","0.9999935252300262","0.999975406441075","Earthquake+Tsunami","6.474769973840999e-06","0.9999823813298955","6.974888820510117e-06","1.0"
"8.006644172386945e-05","0.9998233007538306","686b5f18-4766-4056-9b22-69925391ac45","0.9999534802190692","0.9998233007538306","Earthquake+Tsunami","4.6519780930842636e-05","0.9998734137773453","5.0113023514652966e-05","1.0"
"0.0023624037998681846","0.9955364084177063","15364ee4-dc23-45ab-8a5e-e92ea6b78780","0.9984746363014314","0.9955364084177063","Earthquake+Tsunami","0.0015253636985685937","0.9961122325015632","0.000575824083856924","1.0"
"2.683391952207348e-05","0.9999407800165812","ec53e0f2-9304-4678-8eb9-f1c6bc3d2dec","0.9999844090978592","0.9999407800165812","Earthquake+Tsunami","1.5590902140760754e-05","0.9999575751783372","1.6795161756011368e-05","1.0"
"0.20384136625403537","0.40902510473832476","fbcea934-ec3f-47b8-83c5-47f1827e88c7","0.8868378432464542","0.40902510473832476","Earthquake+Tsunami","0.1131621567535458","0.6829964769924188","0.27397137225409407","0.868"
"0.001786615344881004","0.9960641182705036","ed06760d-fec0-4aab-8d8e-d47cd0966ce7","0.9985548204600471","0.9960641182705036","Earthquake+Tsunami","0.0014451795399529344","0.9967682051151661","0.0007040868446624993","0.998"
"3.235077861485358e-06","0.9999928604817812","401d46af-67e8-4f6a-b360-af548fa7dd22","0.9999981203721539","0.9999928604817812","Earthquake+Tsunami","1.87962784614637e-06","0.9999948852942924","2.0248125112143356e-06","1.0"
"8.006644172386945e-05","0.9998233007538306","77c8e81d-cd13-457d-9464-499bfa52b3e2","0.9999534802190692","0.9998233007538306","Earthquake+Tsunami","4.6519780930842636e-05","0.9998734137773453","5.0113023514652966e-05","1.0"
"0.21055051834978888","0.39546925843936787","7b7fc6ff-bf7b-431a-a130-39e7cb0a3572","0.883113269892698","0.39546925843936787","Earthquake+Tsunami","0.116886730107302","0.6725627515429091","0.27709349310354126","0.89"
"7.592213056317743e-05","0.9998324468660127","c74d10f1-063f-4646-98a6-8d0f860346b9","0.999955888124843","0.9998324468660127","Earthquake+Tsunami","4.4111875156960245e-05","0.9998799659942799","4.751912826717053e-05","1.0"
"1.1143900130683448e-05","0.999975406441075","1e9d665c-89a7-469b-8022-5d63b1300ee5","0.9999935252300262","0.999975406441075","Earthquake+Tsunami","6.474769973840999e-06","0.9999823813298955","6.974888820510117e-06","1.0"
"0.00021992749156685143","0.9995507344523857","9acfa355-01b1-48d6-aed8-89482543bff7","0.9998667409160793","0.9995507344523857","Earthquake+Tsunami","0.0001332590839207004","0.9996468134245124","9.60789721267119e-05","0.999"
"0.20717091278012645","0.4022727235611876","db6d86ee-d562-4bb3-b417-fce0b7edafce","0.884989451662215","0.4022727235611876","Earthquake+Tsunami","0.11501054833778501","0.6778185388820885","0.27554581532090094","0.888"
"0.000325269077157575","0.999282161171417","88a565b9-551e-4c56-b7a5-2d4dde3e7c3f","0.9998110138793841","0.999282161171417","Earthquake+Tsunami","0.00018898612061590825","0.9994857448022265","0.0002035836308095229","0.999"
"0.0007272062536737289","0.9986041198063248","a0e051b2-f332-431e-8eec-9cac25d2f6bc","0.9996019501781371","0.9986041198063248","Earthquake+Tsunami","0.00039804982186286697","0.9988747439244634","0.0002706241181386071","1.0"
"9.095041453299757e-07","0.9999979928083046","11cf9422-cb47-437c-9967-32a682fe2fb7","0.9999994715647067","0.9999979928083046","Earthquake+Tsunami","5.284352933010439e-07","0.9999985620605614","5.692522567768421e-07","1.0"
"8.44680965463862e-05","0.9998135867079422","ecf0236e-e9ba-4bbc-8b1a-e98678080378","0.9999509227928408","0.9998135867079422","Earthquake+Tsunami","4.9077207159187175e-05","0.9998664546962944","5.2867988352245376e-05","1.0"
"0.30539550845746377","0.22367419335373287","6e30a045-6c78-47b4-aa3c-f03f8a8297ee","0.8304602493842039","0.22367419335373287","Earthquake+Tsunami","0.16953975061579607","0.5250647409267402","0.3013905475730073","0.828"
"0.21746011686679112","0.38171546067532786","1d61502f-5318-4600-a22a-6155f1bda53f","0.8792774190796171","0.38171546067532786","Earthquake+Tsunami","0.1207225809203829","0.661817302212826","0.2801018415374981","0.878"
"1.3187055712071682e-05","0.999970897385305","f23a547e-ce6b-4b7b-8251-a50d9dc62ec6","0.9999923381265656","0.999970897385305","Earthquake+Tsunami","7.661873434372524e-06","0.9999791510708536","8.253685548575973e-06","1.0"
"8.914509917601343e-05","0.9998032649948603","71b3f62c-4ad5-461b-b9e8-44b28be06890","0.9999482053854847","0.9998032649948603","Earthquake+Tsunami","5.179461451532141e-05","0.9998590602863087","5.579529144839057e-05","1.0"
"0.21746011686679112","0.38171546067532786","4c7df5f2-e429-431d-bfaa-638cf70a6328","0.8792774190796171","0.38171546067532786","Earthquake+Tsunami","0.1207225809203829","0.661817302212826","0.2801018415374981","0.889"
"8.914509917601343e-05","0.9998032649948603","5f40afdb-fb21-4422-aea3-1ef95457a3ea","0.9999482053854847","0.9998032649948603","Earthquake+Tsunami","5.179461451532141e-05","0.9998590602863087","5.579529144839057e-05","1.0"
"6.1324150446573356e-06","0.9999874727675763","f44d82e8-aef6-4651-8ff5-d81c86db4c61","0.9999962842298376","0.9999874727675763","Earthquake+Tsunami","3.7157701624490613e-06","0.9999901518147929","2.67904721662493e-06","1.0"
"8.006644172386945e-05","0.9998233007538306","c77dcbd2-0b3e-41fd-b950-9077e2bd8a72","0.9999534802190692","0.9998233007538306","Earthquake+Tsunami","4.6519780930842636e-05","0.9998734137773453","5.0113023514652966e-05","1.0"
"0.0002101981427770072","0.9995361121017102","a59f75eb-f42f-4ea0-a57d-d8e04f96843b","0.9998778717856885","0.9995361121017102","Earthquake+Tsunami","0.0001221282143114566","0.9996676736429115","0.00013156154120130825","1.0"
"0.21746011686679112","0.38171546067532786","3cc3e831-30dd-4b19-af66-80a441134938","0.8792774190796171","0.38171546067532786","Earthquake+Tsunami","0.1207225809203829","0.661817302212826","0.2801018415374981","0.878"
"8.44680965463862e-05","0.9998135867079422","41a1c2e2-c2a5-4f8c-a449-7cf3fc85980b","0.9999509227928408","0.9998135867079422","Earthquake+Tsunami","4.9077207159187175e-05","0.9998664546962944","5.2867988352245376e-05","1.0"
"0.00011739614971306711","0.9997409175341025","bf3cd5f8-fc9a-4d72-a4c1-50ac67469bc5","0.9999317911093689","0.9997409175341025","Earthquake+Tsunami","6.820889063108293e-05","0.9998143949596558","7.347742555330328e-05","1.0"
"3.237887059770461e-05","0.9999285428213964","45974f41-49b0-42e2-b498-074f5a67d6ca","0.9999811873996826","0.9999285428213964","Earthquake+Tsunami","1.8812600317441586e-05","0.9999488085290849","2.026570768842717e-05","1.0"
"1.2117290096647082e-05","0.9999732582592704","598aef08-61e8-40b9-9f01-0b609a4e2ae9","0.9999929596761309","0.9999732582592704","Earthquake+Tsunami","7.0403238691119086e-06","0.9999808423860342","7.584126763826582e-06","1.0"
"0.0002101981427770072","0.9995361121017102","545c1002-873b-4f06-8085-ade7969e548e","0.9998778717856885","0.9995361121017102","Earthquake+Tsunami","0.0001221282143114566","0.9996676736429115","0.00013156154120130825","0.999"
"8.006644172386945e-05","0.9998233007538306","88ebba90-2d81-42e1-a084-6c25fb7388f7","0.9999534802190692","0.9998233007538306","Earthquake+Tsunami","4.6519780930842636e-05","0.9998734137773453","5.0113023514652966e-05","1.0"
"0.05081095646400413","0.8881596216602896","da88cf08-4b63-4fed-968d-b9fff7973faf","0.9519016415253422","0.8881596216602896","Earthquake+Tsunami","0.04809835847465782","0.901090685061338","0.012931063401048437","0.953"
"0.00012419135917351998","0.9997259211340702","0f28236c-13ac-4e9a-a5e1-e7b461ded33d","0.9999278429926712","0.9997259211340702","Earthquake+Tsunami","7.215700732876584e-05","0.9998036516334977","7.773049942749743e-05","1.0"
"0.0009286316557097773","0.9981030011011249","9283df56-5bbd-4fbf-94da-a1a47c808fba","0.9994373208967275","0.9981030011011249","Earthquake+Tsunami","0.0005626791032724565","0.9985086892410178","0.0004056881398928347","1.0"
"0.00021992749156685143","0.9995507344523857","c1657178-0421-4ecd-80b8-538ece692fa7","0.9998667409160793","0.9995507344523857","Earthquake+Tsunami","0.0001332590839207004","0.9996468134245124","9.60789721267119e-05","1.0"
"7.592213056317743e-05","0.9998324468660127","456745b3-e556-4784-abcf-87307d6cd3d7","0.999955888124843","0.9998324468660127","Earthquake+Tsunami","4.4111875156960245e-05","0.9998799659942799","4.751912826717053e-05","1.0"
"0.12975588995269083","0.5728098580717492","840d286c-3d82-49a5-a8b3-c39fb3fed8d2","0.9402300050171669","0.5728098580717492","Earthquake+Tsunami","0.059769994982833086","0.8104741150644761","0.23766425699272686","0.935"
"9.527494328387398e-05","0.9997919879202293","fb3d3f41-addb-46ac-ae74-3de60f5acc54","0.9999355250962049","0.9997919879202293","Earthquake+Tsunami","6.447490379513088e-05","0.999840250152921","4.8262232691720364e-05","0.999"
"0.14312529084363268","0.5401578722395509","33f645be-f1da-4560-9d6f-d66cf19a6e12","0.9340716023083075","0.5401578722395509","Earthquake+Tsunami","0.06592839769169245","0.7909463114646749","0.25078843922512395","0.946"
"0.00012419135917351998","0.9997259211340702","1e933a15-5282-4b63-9c1e-a0cbd13bc9a7","0.9999278429926712","0.9997259211340702","Earthquake+Tsunami","7.215700732876584e-05","0.9998036516334977","7.773049942749743e-05","1.0"
"4.328696622313277e-05","0.9999044696612471","d36d90bc-1745-49af-86fb-2e7259e28faf","0.9999748496355961","0.9999044696612471","Earthquake+Tsunami","2.515036440386975e-05","0.999931562669373","2.7093008125866902e-05","1.0"
"0.13273571049487898","0.30083766715007376","a3457829-1f1a-4baa-95a8-6b936dccd99d","0.9855795878577589","0.30083766715007376","Earthquake+Tsunami","0.014420412142241101","0.8528438773628799","0.5520062102128062","0.987"
"0.13273571049487898","0.30083766715007376","8969f8e6-aefe-405f-ad8a-7198ff737e1f","0.9855795878577589","0.30083766715007376","Earthquake+Tsunami","0.014420412142241101","0.8528438773628799","0.5520062102128062","0.978"
"1.3187055712071682e-05","0.999970897385305","e46dcfa4-cd3d-4423-b930-15032b6c2989","0.9999923381265656","0.999970897385305","Earthquake+Tsunami","7.661873434372524e-06","0.9999791510708536","8.253685548575973e-06","1.0"
"9.527494328387398e-05","0.9997919879202293","35909525-8f7d-41f2-84df-f1e57796a318","0.9999355250962049","0.9997919879202293","Earthquake+Tsunami","6.447490379513088e-05","0.999840250152921","4.8262232691720364e-05","1.0"
"8.006644172386945e-05","0.9998233007538306","777fd0d3-778f-4f7a-bf13-8f4e5d4ed744","0.9999534802190692","0.9998233007538306","Earthquake+Tsunami","4.6519780930842636e-05","0.9998734137773453","5.0113023514652966e-05","1.0"
"0.000325269077157575","0.999282161171417","3d578217-4d78-4a8a-98e7-ee27fb87e2f0","0.9998110138793841","0.999282161171417","Earthquake+Tsunami","0.00018898612061590825","0.9994857448022265","0.0002035836308095229","1.0"
"0.00013143506754320633","0.9997099349383454","fee1c62b-1bb1-4d68-91ff-f5d708e4bf6f","0.9999236342915072","0.9997099349383454","Earthquake+Tsunami","7.636570849278712e-05","0.999792199223964","8.226428561863841e-05","1.0"
"0.13273571049487898","0.30083766715007376","59c7ce71-1f8a-4934-9591-4a4401ef06d3","0.9855795878577589","0.30083766715007376","Earthquake+Tsunami","0.014420412142241101","0.8528438773628799","0.5520062102128062","0.989"
"0.13273571049487898","0.30083766715007376","16881c46-ab5f-4e69-afde-3ccb51a35a66","0.9855795878577589","0.30083766715007376","Earthquake+Tsunami","0.014420412142241101","0.8528438773628799","0.5520062102128062","0.981"
"0.1237095928033487","0.31341947946776977","d6e2be10-36a7-4120-9b63-7a8d1bc1cd7a","0.9867903423226834","0.31341947946776977","Earthquake+Tsunami","0.013209657677316633","0.8630807495193347","0.5496612700515648","0.987"
"8.006644172386945e-05","0.9998233007538306","d92ecf70-b7d1-4246-bca8-18e8ce519648","0.9999534802190692","0.9998233007538306","Earthquake+Tsunami","4.6519780930842636e-05","0.9998734137773453","5.0113023514652966e-05","1.0"
"3.562728055550579e-05","0.9999213738804715","4159efc2-ea47-4497-aaeb-8d442066a10e","0.9999793000256922","0.9999213738804715","Earthquake+Tsunami","2.0699974307758495e-05","0.9999436727451367","2.2298864665204476e-05","1.0"
"0.13273571049487898","0.30083766715007376","f3b2dc8f-7a2f-42e1-9a69-f34d7f78dd03","0.9855795878577589","0.30083766715007376","Earthquake+Tsunami","0.014420412142241101","0.8528438773628799","0.5520062102128062","0.988"
"0.13273571049487898","0.30083766715007376","4c0dd19b-a0c7-4689-a7cd-7610f4eac4d3","0.9855795878577589","0.30083766715007376","Earthquake+Tsunami","0.014420412142241101","0.8528438773628799","0.5520062102128062","0.977"
"0.1237095928033487","0.31341947946776977","ec56fe02-c787-4327-8813-dba7a8061acd","0.9867903423226834","0.31341947946776977","Earthquake+Tsunami","0.013209657677316633","0.8630807495193347","0.5496612700515648","0.988"
"6.83398999258289e-05","0.9998491801491344","5e979ccb-f1cd-464a-b2cd-14309b9e9f12","0.9999602935124264","0.9998491801491344","Earthquake+Tsunami","3.970648757356532e-05","0.9998919536125006","4.2773463366230224e-05","1.0"
"0.00013143506754320633","0.9997099349383454","81422f9f-7467-44b2-b88e-1d6e9f072eaf","0.9999236342915072","0.9997099349383454","Earthquake+Tsunami","7.636570849278712e-05","0.999792199223964","8.226428561863841e-05","1.0"
"0.0003469542313049301","0.9992343040379114","e7731d1c-51fa-4429-903a-d9034417727a","0.9997984144856973","0.9992343040379114","Earthquake+Tsunami","0.00020158551430271565","0.9994514602543924","0.00021715621648099592","1.0"
"0.11811847323893543","0.3219329576689257","1c04126d-e73e-4a9d-b815-22f5cb108edd","0.9875333672686144","0.3219329576689257","Earthquake+Tsunami","0.012466632731385596","0.869414894029679","0.5474819363607533","0.987"
"8.557201421832694e-05","0.9998131721517303","3c2476a6-2c1a-4015-b838-19f47362d74d","0.9999420913075974","0.9998131721517303","Earthquake+Tsunami","5.7908692402630635e-05","0.999856519293379","4.334714164877518e-05","1.0"
"0.11811847323893543","0.3219329576689257","26b225da-f44a-497d-b0b8-1717991fb2c5","0.9875333672686144","0.3219329576689257","Earthquake+Tsunami","0.012466632731385596","0.869414894029679","0.5474819363607533","0.987"
"1.8665473371592967e-05","0.999958807023228","a6f3e7b6-9500-4a8d-8487-4ca41486a5e9","0.9999891550852829","0.999958807023228","Earthquake+Tsunami","1.0844914717145215e-05","0.9999704896119113","1.1682588683226136e-05","1.0"
"0.11811847323893543","0.3219329576689257","412aeac3-15a0-4ac4-88c3-a90b4e0f5c4e","0.9875333672686144","0.3219329576689257","Earthquake+Tsunami","0.012466632731385596","0.869414894029679","0.5474819363607533","0.986"
"3.562728055550579e-05","0.9999213738804715","e3718a5c-2282-4e53-b237-087fa286bd6b","0.9999793000256922","0.9999213738804715","Earthquake+Tsunami","2.0699974307758495e-05","0.9999436727451367","2.2298864665204476e-05","1.0"
"0.11811847323893543","0.3219329576689257","61ac5313-0e62-412d-a654-27b93799cf60","0.9875333672686144","0.3219329576689257","Earthquake+Tsunami","0.012466632731385596","0.869414894029679","0.5474819363607533","0.989"
"0.11811847323893543","0.3219329576689257","2c8c8775-646f-4dfe-aa5f-7d29e8a2b8bf","0.9875333672686144","0.3219329576689257","Earthquake+Tsunami","0.012466632731385596","0.869414894029679","0.5474819363607533","0.993"
"0.13220558778916236","0.42400659469695345","6624c92a-fa3b-41bd-9e5e-bbf563c14fd2","0.979798579917296","0.42400659469695345","Earthquake+Tsunami","0.02020142008270398","0.8475929921281337","0.4235863974311802","0.983"
"0.11811847323893543","0.3219329576689257","d5b0763f-9148-4b72-9fd1-864b8fe2ea90","0.9875333672686144","0.3219329576689257","Earthquake+Tsunami","0.012466632731385596","0.869414894029679","0.5474819363607533","0.99"
"7.303912553391356e-05","0.9998405349834567","27650784-2508-40cb-86ec-ecc797ab2b8a","0.9999505726224569","0.9998405349834567","Earthquake+Tsunami","4.942737754309867e-05","0.999877533496923","3.69985134662798e-05","1.0"
"0.0010968464671098355","0.9977593736681828","7c29e6e6-b145-4633-9ee1-df44d48b2856","0.9993353957053411","0.9977593736681828","Earthquake+Tsunami","0.000664604294658866","0.9982385492382313","0.00047917557004850675","0.998"
"0.11811847323893543","0.3219329576689257","5e79853c-6d1a-4652-9479-02d0502d97c7","0.9875333672686144","0.3219329576689257","Earthquake+Tsunami","0.012466632731385596","0.869414894029679","0.5474819363607533","0.989"
"0.11811847323893543","0.3219329576689257","dcd29374-948b-4239-9c75-0e21cccf2a1f","0.9875333672686144","0.3219329576689257","Earthquake+Tsunami","0.012466632731385596","0.869414894029679","0.5474819363607533","0.978"
"0.12156029626817122","0.593380251327536","e6606467-e17b-4a49-a590-7ae142c08c7d","0.9440051754050671","0.593380251327536","Earthquake+Tsunami","0.05599482459493288","0.8224448791368959","0.22906462780935988","0.945"
"6.933282013543707e-05","0.999848626893749","5d5cc72a-7b44-4f8a-9b1b-cb7881701be0","0.999953080770725","0.999848626893749","Earthquake+Tsunami","4.691922927502201e-05","0.9998837479505895","3.5121056840559106e-05","1.0"
"2.9460030655514835e-05","0.9999349844317182","0753b1ba-3a97-4a51-b140-913e10549c7e","0.9999828832886436","0.9999349844317182","Earthquake+Tsunami","1.7116711356401915e-05","0.9999534232579881","1.8438826269839836e-05","1.0"
"0.0005555437419134668","0.9988506861447001","86725b35-22a4-4795-b031-ed5b0d046be6","0.9995823570434611","0.9988506861447001","Earthquake+Tsunami","0.0004176429565388995","0.9990268133015476","0.00017612715684756086","1.0"
"0.11811847323893543","0.3219329576689257","d78ae0cf-1be4-47fa-9c53-4f0f48606a59","0.9875333672686144","0.3219329576689257","Earthquake+Tsunami","0.012466632731385596","0.869414894029679","0.5474819363607533","0.989"
"0.003685326753124052","0.9918668240383478","881841cd-0031-497c-94b5-ed388dbc5ac4","0.9978587709217229","0.9918668240383478","Earthquake+Tsunami","0.0021412290782770738","0.9941734441685989","0.002306620130251069","0.999"
"0.11811847323893543","0.3219329576689257","5c02daeb-e89d-4064-be22-c64a37f38b3a","0.9875333672686144","0.3219329576689257","Earthquake+Tsunami","0.012466632731385596","0.869414894029679","0.5474819363607533","0.987"
"0.11811847323893543","0.3219329576689257","f11c643d-7244-4184-bba0-4bb725b394f7","0.9875333672686144","0.3219329576689257","Earthquake+Tsunami","0.012466632731385596","0.869414894029679","0.5474819363607533","0.991"
"0.00812050824213939","0.9821106652217914","80449d79-bf5a-48a5-8dc7-b6790f529940","0.9934313827544453","0.9821106652217914","Earthquake+Tsunami","0.0065686172455546865","0.9853108745123059","0.0032002092905145663","0.991"
"0.027654745807060954","0.6487701347861582","596d1fa1-9d25-49dc-bd7a-2040b161b383","0.9978600102320154","0.6487701347861582","Earthquake+Tsunami","0.0021399897679845736","0.9702052644249545","0.3214351296387963","0.997"
"0.12663033789883138","0.3091976502528289","1664a263-f670-4485-8fa2-fb8c77030b3a","0.9864000225021167","0.3091976502528289","Earthquake+Tsunami","0.013599977497883331","0.8597696846032853","0.5505720343504563","0.989"
"0.11031906131302927","0.3348394640642547","db74bbb6-85a3-4a97-af41-007d90214aed","0.9885600780626717","0.3348394640642547","Earthquake+Tsunami","0.011439921937328346","0.8782410167496424","0.5434015526853877","0.991"
"0.11031906131302927","0.3348394640642547","0b7f16ca-01fb-4294-b472-5ec1db9a26dd","0.9885600780626717","0.3348394640642547","Earthquake+Tsunami","0.011439921937328346","0.8782410167496424","0.5434015526853877","0.993"
